country,iso3c,targeted_pop_group,comments,date_implemented,source,source_type,link,category_final,code,measure_final
Guinea-Bissau,GNB,No,"On March 27, President of Guinea-Bissau Umaro Sissoco Embalo declared in a presidential decree a state of emergency throughout the national territory for the next 15 days.",2020-03-27,China News,Media,http://www.china.org.cn/world/Off_the_Wire/2020-03/30/content_75878534.htm,NA,NA,NA
Guinea-Bissau,GNB,No,"As of Friday, April 3, (Intl SOS says Mar 28) a 15 day state of emergency is in effect across Guinea-Bissau amid the ongoing outbreak of coronavirus disease (COVID-19)",2020-04-03,GardaWorld,Other organisations,https://www.garda.com/crisis24/news-alerts/329081/guinea-bissau-nationwide-state-of-emergency-in-effect-as-of-april-3-due-to-covid-19-update-1,NA,NA,NA
Guinea-Bissau,GNB,No,"Under SoE (3rd), closure of all land and sea borders",2020-04-03,GardaWorld,Other organisations,https://www.garda.com/crisis24/news-alerts/329081/guinea-bissau-nationwide-state-of-emergency-in-effect-as-of-april-3-due-to-covid-19-update-1,MR - Movement restrictions,MR3,MR3 - Border closure 
Guinea-Bissau,GNB,No,"Under SoE (3rd), closure of all commercial air links",2020-04-03,GardaWorld,Other organisations,https://www.garda.com/crisis24/news-alerts/329081/guinea-bissau-nationwide-state-of-emergency-in-effect-as-of-april-3-due-to-covid-19-update-1,MR - Movement restrictions,MR8,MR8 - International flights suspension
Guinea-Bissau,GNB,No,"Under SoE (3rd), Public transport nation-wide has also been suspended",2020-04-03,GardaWorld,Other organisations,https://www.garda.com/crisis24/news-alerts/329081/guinea-bissau-nationwide-state-of-emergency-in-effect-as-of-april-3-due-to-covid-19-update-1,MR - Movement restrictions,MR7,MR7 - Domestic travel restrictions
Guinea-Bissau,GNB,Yes,"Under SoE (3rd), only essential shops remain open, including food and medical stores",2020-04-03,GardaWorld,Other organisations,https://www.garda.com/crisis24/news-alerts/329081/guinea-bissau-nationwide-state-of-emergency-in-effect-as-of-april-3-due-to-covid-19-update-1,SD - Social distancing,SD4,SD4 - Public services closure 
Guinea-Bissau,GNB,No,Bissau-Guinean authorities have also set up a coronavirus hotline that provides information and advice on the outbreak.,2020-04-03,GardaWorld,Other organisations,https://www.garda.com/crisis24/news-alerts/329081/guinea-bissau-nationwide-state-of-emergency-in-effect-as-of-april-3-due-to-covid-19-update-1,PH - Public health measures,PH2,PH2 - Awareness campaigns
Guinea-Bissau,GNB,Yes,Schools have been closed until further notice,2020-03-28,Intl SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,SD - Social distancing,SD5,SD5 - Schools closure 
Guinea-Bissau,GNB,No,Circulation and trade of goods are only restricted from 07am - 11am,2020-03-28,Intl SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,MR - Movement restrictions,MR6,MR6 - Curfews
Guinea-Bissau,GNB,No,"movements are restricted to essential ones, while citizens are asked to stay at home.",2020-03-28,Intl SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,SD - Social distancing,SD3,SD3 - Limit public gatherings
Haiti,HTI,No,NA,2020-03-06,US Embassy,Government,https://ht.usembassy.gov/covid-19-information/,PH - Public health measures,PH4,PH4 - Health screenings in airports and border crossings
Haiti,HTI,No,"Land, sea and air borders closed to travellers.",2020-03-20,Foreign Ministry — UK,Government,https://www.gov.uk/foreign-travel-advice/haiti/health,MR - Movement restrictions,MR3,MR3 - Border closure 
Haiti,HTI,No,Quarantine restrictions of 14 days have been introduced for travellers from affected countries.,2020-03-19,Foreign Ministry — UK,Government,https://www.gov.uk/foreign-travel-advice/haiti/health,PH - Public health measures,PH5,PH5 - Introduction of quarantine policies
Haiti,HTI,No,National state of emergency,2020-03-19,Foreign Ministry — UK,Government,https://www.gov.uk/foreign-travel-advice/haiti/health,NA,NA,NA
Haiti,HTI,No,National curfew between 8pm and 5am. Factories are closed until further notice.,2020-03-20,Foreign Ministry — UK,Government,https://www.gov.uk/foreign-travel-advice/haiti/health,MR - Movement restrictions,MR6,MR6 - Curfews
Haiti,HTI,No,Schools and university closed,2020-03-20,Foreign Ministry — UK,Government,https://www.gov.uk/foreign-travel-advice/haiti/health,SD - Social distancing,SD5,SD5 - Schools closure 
Haiti,HTI,No,Citizens must stay at home and limit movement to essential only,2020-03-20,Foreign Ministry — UK,Government,https://www.gov.uk/foreign-travel-advice/haiti/health,LD - Lockdown,LD3,LD3 - Partial lockdown
Haiti,HTI,No,Events and gathering of more than 10 people are banned.,2020-03-20,Foreign Ministry — UK,Government,https://www.gov.uk/foreign-travel-advice/haiti/health,SD - Social distancing,SD3,SD3 - Limit public gatherings
Honduras,HND,Yes,"Everyone travelling from Italy, China, Iran, Spain, France, Germany, Japan and South Korea",2020-03-11,Ministry of Foreing Affairs - Italy,Government,http://www.viaggiaresicuri.it/country/HND,MR - Movement restrictions,MR2,MR2 - Border checks 
Honduras,HND,Yes,From above places self isolation for 14 days,2020-03-11,Ministry of Foreing Affairs - Italy,Government,http://www.viaggiaresicuri.it/country/HND,PH - Public health measures,PH5,PH5 - Introduction of quarantine policies
Honduras,HND,Yes,All schools are closed until March 26,2020-03-16,Miami Herald,Media,https://www.miamiherald.com/news/nation-world/world/americas/haiti/article241249651.html,SD - Social distancing,SD5,SD5 - Schools closure 
Honduras,HND,No,"all public events banned, regardless of the number of attendees for seven days from Mar 16",2020-03-16,Miami Herald,Media,https://www.miamiherald.com/news/nation-world/world/americas/haiti/article241249651.html,SD - Social distancing,SD3,SD3 - Limit public gatherings
Honduras,HND,Yes,"all non-essential businesses were also ordered closed, except for supermarkets, pharmacies, gas stations, hotels, banks, hospitals, and restaurants with drive-through or delivery services.",2020-03-16,Miami Herald,Media,https://www.miamiherald.com/news/nation-world/world/americas/haiti/article241249651.html,SD - Social distancing,SD4,SD4 - Public services closure 
Honduras,HND,No,"All borders are closed except for cargo, Honduran residents and citizens, and diplomatic staff.",2020-03-16,Miami Herald,Media,https://www.miamiherald.com/news/nation-world/world/americas/haiti/article241249651.html,MR - Movement restrictions,MR3,MR3 - Border closure 
Honduras,HND,No,Anyone who doesn’t comply with the covid-19 mitigation directives is subject to a jail sentence ranging from 6 months to 2 years.,2020-03-16,Miami Herald,Media,https://www.miamiherald.com/news/nation-world/world/americas/haiti/article241249651.html,SD - Social distancing,SD3,SD3 - Limit public gatherings
Honduras,HND,No,public transportation halted,2020-03-16,Miami Herald,Media,https://www.miamiherald.com/news/nation-world/world/americas/haiti/article241249651.html,SD - Social distancing,SD4,SD4 - Public services closure 
Honduras,HND,No,"Enhanced screening and quarantine measures to reduce the spread of COVID-19 are being carried out at ports of entry (POEs) – airports, sea and land – including the Roatan port, a popular cruise ship destination in Honduras for American and Canadian nationals.",2020-03-11,US Embassy Honduras,Government,https://hn.usembassy.gov/covid-19-information/,PH - Public health measures,PH4,PH4 - Health screenings in airports and border crossings
Honduras,HND,Yes,"On March 16, 2020, the Government of Honduras announced a total curfew in Tegucigalpa, Choluteca and La Ceiba, which was later extended to the entire country until Sunday, March 29, and could potentially be extended after this time. This curfew severely limits the movement of the general population. According to the announcement, individuals encountered outside without a legitimate reason, such as a medical emergency, risk arrest by police.",2020-03-16,US Embassy in Honduras,Government,https://hn.usembassy.gov/covid-19-information/,MR - Movement restrictions,MR6,MR6 - Curfews
Honduras,HND,No,"According to the PCM 021-2020 executive agreement, this curfew measure will be in force throughout the national territory until next Sunday, March 29 at 3:00 p.m.",2020-03-21,MBS News,Media,https://www.mbs.news/a/2020/03/government-of-honduras-decrees-absolute-curfew-by-covid-19.html,MR - Movement restrictions,MR6,MR6 - Curfews
Honduras,HND,No,"The Government of Honduras announced the extension of a total curfew through Sunday April 12, 2020 for the entire country. Security forces have been deployed to enforce this curfew.",2020-03-29,US Embassy in Honduras,Government,https://hn.usembassy.gov/covid-19-information/,MR - Movement restrictions,MR6,MR6 - Curfews
Honduras,HND,Yes,"To obtain food, medical and fuel supplies and to access banking services, a system has been set for orderly circulation. The population will be segmented and allowed to circulate according to the ending number of their national ID, passport or resident ID. On Monday – those whose ID, passport, or resident ID end in 1, 2, and 3 are allowed to circulate. Wednesday – those whose ID, passport, or resident ID end in 4, 5, and 6. Friday – those whose ID, passport, or resident ID end in 7, 8, 9, and 0. No circulation is allowed Tuesday, Thursday, Saturday, and Sunday, other than the exemptions established in Executive Order PCM-021-2020 and showing letter of safe passage if required by authorities.",2020-03-29,US Embassy in Honduras,Government,https://hn.usembassy.gov/covid-19-information/,MR - Movement restrictions,MR6,MR6 - Curfews
Honduras,HND,Yes,"From 7:00 to 9:00 a.m., the authorized establishments (supermarkets, pharmacies, banks and gas stations) will serve only customers over 60, pregnant women and the disabled (Monday, Wednesday, and Friday and according to the end number of the ID).",2020-03-29,US Embassy in Honduras,Government,https://hn.usembassy.gov/covid-19-information/,MR - Movement restrictions,MR6,MR6 - Curfews
Honduras,HND,No,"Only 2 persons per vehicle are allowed and only one of those persons is allowed in the establishments. Non-compliance with this measure is subject to the confiscation of the vehicle for the duration of this emergency, as well as the detention of the persons on board for up to 24 hours, as established by law.",2020-03-29,US Embassy in Honduras,Government,https://hn.usembassy.gov/covid-19-information/,MR - Movement restrictions,MR6,MR6 - Curfews
Honduras,HND,Yes,"Supermarkets, pharmacies, banks and gas stations will open Monday, Wednesday and Friday from 9:00 a.m. to 3:00 p.m.",2020-03-29,US Embassy in Honduras,Government,https://hn.usembassy.gov/covid-19-information/,MR - Movement restrictions,MR6,MR6 - Curfews
Honduras,HND,Yes,"All businesses authorized to open must take biosecurity measures: use of protective masks for employees, monitoring of body temperature, use of antibacterial gel or alcohol and customers must keep a 2 meter distance when standing in line.",2020-03-29,US Embassy in Honduras,Government,https://hn.usembassy.gov/covid-19-information/,PH - Public health measures,PH2,PH2 - Awareness campaigns
Honduras,HND,No,Customers should wear protective masks when visiting the establishments.,2020-03-29,US Embassy in Honduras,Government,https://hn.usembassy.gov/covid-19-information/,PH - Public health measures,PH3,PH3 - General recommendations
